fighter_SIG.STR._round_1,fighter_SIG.STR._round_2,fighter_SIG.STR._round_3,fighter_SIG.STR._round_4,fighter_SIG.STR._round_5,fighter_SIG.STR._round_6,fighter_SIG.STR._round_7,fighter_SIG.STR._round_8,fighter_SIG.STR._round_9,fighter_SIG.STR._round_10,fighter_SIG.STR._round_11,fighter_SIG.STR._round_12,fighter_SIG.STR._round_13,fighter_SIG.STR._round_14,fighter_SIG.STR._round_15,opponent_SIG.STR._round_1,opponent_SIG.STR._round_2,opponent_SIG.STR._round_3,opponent_SIG.STR._round_4,opponent_SIG.STR._round_5,opponent_SIG.STR._round_6,opponent_SIG.STR._round_7,opponent_SIG.STR._round_8,opponent_SIG.STR._round_9,opponent_SIG.STR._round_10,opponent_SIG.STR._round_11,opponent_SIG.STR._round_12,opponent_SIG.STR._round_13,opponent_SIG.STR._round_14,opponent_SIG.STR._round_15,fighter_SIG.STR. %_round_1,fighter_SIG.STR. %_round_2,fighter_SIG.STR. %_round_3,fighter_SIG.STR. %_round_4,fighter_SIG.STR. %_round_5,fighter_SIG.STR. %_round_6,fighter_SIG.STR. %_round_7,fighter_SIG.STR. %_round_8,fighter_SIG.STR. %_round_9,fighter_SIG.STR. %_round_10,fighter_SIG.STR. %_round_11,fighter_SIG.STR. %_round_12,fighter_SIG.STR. %_round_13,fighter_SIG.STR. %_round_14,fighter_SIG.STR. %_round_15,opponent_SIG.STR. %_round_1,opponent_SIG.STR. %_round_2,opponent_SIG.STR. %_round_3,opponent_SIG.STR. %_round_4,opponent_SIG.STR. %_round_5,opponent_SIG.STR. %_round_6,opponent_SIG.STR. %_round_7,opponent_SIG.STR. %_round_8,opponent_SIG.STR. %_round_9,opponent_SIG.STR. %_round_10,opponent_SIG.STR. %_round_11,opponent_SIG.STR. %_round_12,opponent_SIG.STR. %_round_13,opponent_SIG.STR. %_round_14,opponent_SIG.STR. %_round_15,fighter_TD_round_1,fighter_TD_round_2,fighter_TD_round_3,fighter_TD_round_4,fighter_TD_round_5,fighter_TD_round_6,fighter_TD_round_7,fighter_TD_round_8,fighter_TD_round_9,fighter_TD_round_10,fighter_TD_round_11,fighter_TD_round_12,fighter_TD_round_13,fighter_TD_round_14,fighter_TD_round_15,opponent_TD_round_1,opponent_TD_round_2,opponent_TD_round_3,opponent_TD_round_4,opponent_TD_round_5,opponent_TD_round_6,opponent_TD_round_7,opponent_TD_round_8,opponent_TD_round_9,opponent_TD_round_10,opponent_TD_round_11,opponent_TD_round_12,opponent_TD_round_13,opponent_TD_round_14,opponent_TD_round_15,target
0.3048780487804878,0.37974683544303794,0.22891566265060243,0.2567567567567568,0.012987012987012988,0.22857142857142856,0.30158730158730157,0.25,0.4166666666666667,0.3918918918918919,0.14285714285714285,0.15384615384615385,0.05494505494505495,0.2127659574468085,0.0,0.0,1.0,0.4285714285714286,0.8181818181818182,0.4285714285714286,0.4375,0.9999999999999999,0.21052631578947362,0.33333333333333326,0.047619047619047616,0.375,0.0,0.0,0.10810810810810811,0.032258064516129004,0.5,0.51,0.4,0.48,0.25,0.32,0.7,0.58,0.42,0.54,0.75,0.29,0.29,0.4,0.0,0.06896551724137945,0.20454545454545459,0.5111111111111111,0.3928571428571428,0.06666666666666687,0.10810810810810811,0.326086956521739,0.22222222222222232,0.13461538461538458,0.0416666666666663,0.07017543859649122,0.0,0.3600000000000001,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,27.0
0.41463414634146345,0.1518987341772152,0.26506024096385544,0.3918918918918919,0.24675324675324678,0.4714285714285714,0.31746031746031744,0.044117647058823525,0.23333333333333334,0.33783783783783783,0.2738095238095238,0.17582417582417584,0.09890109890109891,0.1702127659574468,0.21875,0.0,1.0,0.4285714285714286,0.8181818181818182,0.4285714285714286,0.4375,0.9999999999999999,0.21052631578947362,0.33333333333333326,0.047619047619047616,0.375,0.0,0.0,0.10810810810810811,0.032258064516129004,0.65,0.36,0.47,0.5,0.3,0.44,0.38,0.25,0.35,0.42,0.38,0.3,0.21,0.4,0.42,0.06896551724137945,0.20454545454545459,0.5111111111111111,0.3928571428571428,0.06666666666666687,0.10810810810810811,0.326086956521739,0.22222222222222232,0.13461538461538458,0.0416666666666663,0.07017543859649122,0.0,0.3600000000000001,0.5757575757575758,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6666666666666666,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,14.0
0.2804878048780488,0.11392405063291139,0.14457831325301207,0.14864864864864866,0.16883116883116883,0.3,0.14285714285714285,0.044117647058823525,0.3833333333333333,0.013513513513513514,0.16666666666666666,0.4175824175824176,0.23076923076923078,0.031914893617021274,0.28125,0.0,1.0,0.4285714285714286,0.8181818181818182,0.4285714285714286,0.4375,0.9999999999999999,0.21052631578947362,0.33333333333333326,0.047619047619047616,0.375,0.0,0.0,0.10810810810810811,0.032258064516129004,0.69,0.9,0.4,0.45,0.68,0.63,0.56,0.27,0.76,0.2,0.56,0.52,0.65,0.42,0.43,0.06896551724137945,0.20454545454545459,0.5111111111111111,0.3928571428571428,0.06666666666666687,0.10810810810810811,0.326086956521739,0.22222222222222232,0.13461538461538458,0.0416666666666663,0.07017543859649122,0.0,0.3600000000000001,0.5757575757575758,0.0,0.0,0.0,0.75,0.16666666666666666,0.6666666666666666,0.5,0.2,0.1111111111111111,0.0,0.14285714285714285,0.75,0.0,0.2857142857142857,0.2,0.2,0.0,0.6666666666666666,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,15.0
0.08536585365853659,0.0759493670886076,0.024096385542168676,0.13513513513513514,0.03896103896103896,0.0,0.20634920634920634,0.4264705882352941,0.4166666666666667,0.16216216216216217,0.011904761904761904,0.37362637362637363,0.16483516483516486,0.10638297872340426,0.296875,0.0,1.0,0.4285714285714286,0.8181818181818182,0.4285714285714286,0.4375,0.9999999999999999,0.21052631578947362,0.33333333333333326,0.047619047619047616,0.375,0.0,0.0,0.10810810810810811,0.032258064516129004,0.58,0.85,0.33,0.3,0.33,0.0,0.3,0.47,0.39,0.54,0.1,0.6,0.71,0.45,0.51,0.06896551724137945,0.20454545454545459,0.5111111111111111,0.3928571428571428,0.06666666666666687,0.10810810810810811,0.326086956521739,0.22222222222222232,0.13461538461538458,0.0416666666666663,0.07017543859649122,0.0,0.3600000000000001,0.5757575757575758,0.0,0.125,0.25,0.25,0.16666666666666666,0.0,0.0,0.2,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.4,0.2,0.0,0.6666666666666666,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,8.0
0.1951219512195122,0.22784810126582278,0.1927710843373494,0.2567567567567568,0.24675324675324678,0.14285714285714285,0.2698412698412698,0.19117647058823528,0.1,0.08108108108108109,0.2976190476190476,0.09890109890109891,0.1208791208791209,0.28723404255319146,0.15625,0.6,0.5333333333333334,0.4285714285714286,0.5454545454545455,0.9047619047619047,1.0,0.5714285714285714,0.5789473684210527,0.9999999999999999,0.3809523809523809,0.6875,0.33333333333333337,0.02702702702702703,0.0,0.0,0.37,0.64,0.45,0.42,0.65,0.31,0.54,0.37,0.28,0.18,0.5,0.6,0.64,0.79,0.5,0.9999999999999998,1.0,0.2666666666666666,0.8214285714285716,0.4666666666666668,1.0,0.4130434782608696,0.38888888888888884,0.1923076923076923,0.3749999999999998,0.0,0.48,0.11999999999999988,0.8484848484848487,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,26.0
0.21951219512195122,0.21518987341772153,0.1566265060240964,0.17567567567567569,0.07792207792207792,0.08571428571428572,0.09523809523809523,0.3676470588235294,0.75,0.12162162162162163,0.13095238095238093,0.1208791208791209,0.23076923076923078,0.28723404255319146,0.15625,0.0,1.0,0.4285714285714286,0.8181818181818182,0.4285714285714286,0.4375,0.9999999999999999,0.21052631578947362,0.33333333333333326,0.047619047619047616,0.375,0.0,0.0,0.10810810810810811,0.032258064516129004,0.85,0.54,0.37,0.61,0.28,0.18,0.23,0.5,0.6,0.6,0.37,0.64,0.84,0.79,0.5,0.06896551724137945,0.20454545454545459,0.5111111111111111,0.3928571428571428,0.06666666666666687,0.10810810810810811,0.326086956521739,0.22222222222222232,0.13461538461538458,0.0416666666666663,0.07017543859649122,0.0,0.3600000000000001,0.5757575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,15.0
0.07317073170731708,0.0759493670886076,0.07228915662650603,0.1891891891891892,0.3246753246753247,0.6428571428571428,0.2222222222222222,0.1323529411764706,0.18333333333333332,0.013513513513513514,0.13095238095238093,0.23076923076923078,0.2967032967032967,0.28723404255319146,0.15625,0.4,0.6666666666666667,0.9999999999999999,0.40909090909090906,0.04761904761904767,0.1875,0.2142857142857143,0.0,0.1333333333333333,0.0,0.0,0.0,0.10810810810810811,0.13513513513513514,0.32258064516129026,0.28,0.18,0.23,0.48,0.5,0.6,0.56,0.6,0.37,0.5,0.64,0.84,0.51,0.79,0.5,0.0,0.0,0.33333333333333326,0.0,0.0,0.18918918918918926,0.04347826086956508,0.0,0.26923076923076916,0.0,1.0,1.0,0.0,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,19.0
0.07317073170731708,0.0759493670886076,0.07228915662650603,0.1891891891891892,0.3246753246753247,0.6428571428571428,0.2222222222222222,0.1323529411764706,0.18333333333333332,0.013513513513513514,0.13095238095238093,0.23076923076923078,0.2967032967032967,0.28723404255319146,0.15625,0.4,0.6666666666666667,0.9999999999999999,0.40909090909090906,0.04761904761904767,0.1875,0.2142857142857143,0.0,0.1333333333333333,0.0,0.0,0.0,0.10810810810810811,0.13513513513513514,0.32258064516129026,0.28,0.18,0.23,0.48,0.5,0.6,0.56,0.6,0.37,0.5,0.64,0.84,0.51,0.79,0.5,0.0,0.0,0.33333333333333326,0.0,0.0,0.18918918918918926,0.04347826086956508,0.0,0.26923076923076916,0.0,1.0,1.0,0.0,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,11.0
0.1951219512195122,0.13924050632911392,0.2530120481927711,0.2567567567567568,0.3246753246753247,0.12857142857142856,0.20634920634920634,0.014705882352941176,0.08333333333333333,0.05405405405405406,0.023809523809523808,0.06593406593406594,0.19780219780219782,0.07446808510638298,0.09375,0.4,0.6666666666666667,0.9999999999999999,0.40909090909090906,0.04761904761904767,0.1875,0.2142857142857143,0.0,0.1333333333333333,0.0,0.0,0.0,0.10810810810810811,0.13513513513513514,0.32258064516129026,0.8,0.44,0.5,0.52,0.55,0.9,0.72,0.33,0.45,0.8,0.25,0.5,0.69,0.63,0.5,0.0,0.0,0.33333333333333326,0.0,0.0,0.18918918918918926,0.04347826086956508,0.0,0.26923076923076916,0.0,1.0,1.0,0.0,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.2,0.0,0.0,0.14285714285714285,0.5,0.2,0.0,0.0,0.2,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,30.0
0.1951219512195122,0.13924050632911392,0.2530120481927711,0.2567567567567568,0.3246753246753247,0.12857142857142856,0.20634920634920634,0.014705882352941176,0.08333333333333333,0.05405405405405406,0.023809523809523808,0.06593406593406594,0.19780219780219782,0.07446808510638298,0.09375,0.4,0.6666666666666667,0.9999999999999999,0.40909090909090906,0.04761904761904767,0.1875,0.2142857142857143,0.0,0.1333333333333333,0.0,0.0,0.0,0.10810810810810811,0.13513513513513514,0.32258064516129026,0.8,0.44,0.5,0.52,0.55,0.9,0.72,0.33,0.45,0.8,0.25,0.5,0.69,0.63,0.5,0.0,0.0,0.33333333333333326,0.0,0.0,0.18918918918918926,0.04347826086956508,0.0,0.26923076923076916,0.0,1.0,1.0,0.0,0.0,0.1515151515151515,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.2,0.0,0.0,0.14285714285714285,0.5,0.2,0.0,0.0,0.2,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,50.0
0.12195121951219512,0.24050632911392406,0.3855421686746988,0.5,0.15584415584415584,0.4714285714285714,0.031746031746031744,0.4852941176470588,0.6333333333333333,0.5,0.26190476190476186,0.28571428571428575,0.13186813186813187,0.05319148936170213,0.453125,0.6,0.5333333333333334,0.4285714285714286,0.5454545454545455,0.9047619047619047,1.0,0.5714285714285714,0.5789473684210527,0.9999999999999999,0.3809523809523809,0.6875,0.33333333333333337,0.02702702702702703,0.0,0.0,0.38,0.41,0.38,0.54,0.42,0.42,0.28,0.5,0.52,0.45,0.44,0.35,0.54,0.22,0.58,0.9999999999999998,1.0,0.2666666666666666,0.8214285714285716,0.4666666666666668,1.0,0.4130434782608696,0.38888888888888884,0.1923076923076923,0.3749999999999998,0.0,0.48,0.11999999999999988,0.8484848484848487,0.5757575757575758,0.0,0.25,0.0,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,44.0
